path,filename,relative_path,size_bytes,readable,error,native_sample_rate,native_channels,native_frames,duration_sec,container,subtype,filename_conforms,fold_id,clip_uid,event_code,take_id,class_code,label,resampled_samples,n_windows,covered_samples,uncovered_sec
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-317-07-045-01.wav,08-317-07-045-01.wav,08-317-07-045-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,317,07,045,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-320-01-007-01.wav,08-320-01-007-01.wav,08-320-01-007-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,320,01,007,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-332-01-022-01.wav,08-332-01-022-01.wav,08-332-01-022-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,332,01,022,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-341-00-394-02.wav,08-341-00-394-02.wav,08-341-00-394-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,341,00,394,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-364-02-004-01.wav,08-364-02-004-01.wav,08-364-02-004-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,364,02,004,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-389-00-338-02.wav,08-389-00-338-02.wav,08-389-00-338-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,389,00,338,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-405-00-129-02.wav,08-405-00-129-02.wav,08-405-00-129-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,405,00,129,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-408-05-041-01.wav,08-408-05-041-01.wav,08-408-05-041-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,408,05,041,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-409-02-040-01.wav,08-409-02-040-01.wav,08-409-02-040-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,409,02,040,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-414-03-016-01.wav,08-414-03-016-01.wav,08-414-03-016-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,414,03,016,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-416-00-018-02.wav,08-416-00-018-02.wav,08-416-00-018-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,416,00,018,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-438-03-001-01.wav,08-438-03-001-01.wav,08-438-03-001-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,438,03,001,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-453-00-209-02.wav,08-453-00-209-02.wav,08-453-00-209-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,453,00,209,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-457-00-153-02.wav,08-457-00-153-02.wav,08-457-00-153-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,457,00,153,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-471-00-190-02.wav,08-471-00-190-02.wav,08-471-00-190-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,471,00,190,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-482-03-009-01.wav,08-482-03-009-01.wav,08-482-03-009-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,482,03,009,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-488-02-013-01.wav,08-488-02-013-01.wav,08-488-02-013-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,488,02,013,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-505-00-127-02.wav,08-505-00-127-02.wav,08-505-00-127-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,505,00,127,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-509-00-151-02.wav,08-509-00-151-02.wav,08-509-00-151-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,509,00,151,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-513-02-088-01.wav,08-513-02-088-01.wav,08-513-02-088-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,513,02,088,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-514-02-078-01.wav,08-514-02-078-01.wav,08-514-02-078-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,514,02,078,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-521-00-384-02.wav,08-521-00-384-02.wav,08-521-00-384-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,521,00,384,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-525-00-335-02.wav,08-525-00-335-02.wav,08-525-00-335-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,525,00,335,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-532-00-086-02.wav,08-532-00-086-02.wav,08-532-00-086-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,532,00,086,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-537-00-048-02.wav,08-537-00-048-02.wav,08-537-00-048-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,537,00,048,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-551-03-024-01.wav,08-551-03-024-01.wav,08-551-03-024-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,551,03,024,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-555-02-071-01.wav,08-555-02-071-01.wav,08-555-02-071-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,555,02,071,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-557-01-055-01.wav,08-557-01-055-01.wav,08-557-01-055-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,557,01,055,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-594-00-291-02.wav,08-594-00-291-02.wav,08-594-00-291-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,594,00,291,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-597-00-005-02.wav,08-597-00-005-02.wav,08-597-00-005-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,597,00,005,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-614-00-054-02.wav,08-614-00-054-02.wav,08-614-00-054-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,614,00,054,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-616-00-401-02.wav,08-616-00-401-02.wav,08-616-00-401-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,616,00,401,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-639-02-126-01.wav,08-639-02-126-01.wav,08-639-02-126-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,639,02,126,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-643-03-026-01.wav,08-643-03-026-01.wav,08-643-03-026-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,643,03,026,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-655-00-449-02.wav,08-655-00-449-02.wav,08-655-00-449-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,655,00,449,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-658-01-034-01.wav,08-658-01-034-01.wav,08-658-01-034-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,658,01,034,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-675-06-025-01.wav,08-675-06-025-01.wav,08-675-06-025-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,675,06,025,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-679-07-015-01.wav,08-679-07-015-01.wav,08-679-07-015-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,679,07,015,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-686-00-286-02.wav,08-686-00-286-02.wav,08-686-00-286-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,686,00,286,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-715-00-362-02.wav,08-715-00-362-02.wav,08-715-00-362-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,715,00,362,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-728-00-275-02.wav,08-728-00-275-02.wav,08-728-00-275-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,728,00,275,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-731-00-343-02.wav,08-731-00-343-02.wav,08-731-00-343-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,731,00,343,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-732-07-005-01.wav,08-732-07-005-01.wav,08-732-07-005-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,732,07,005,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-741-07-029-01.wav,08-741-07-029-01.wav,08-741-07-029-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,741,07,029,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-743-02-079-01.wav,08-743-02-079-01.wav,08-743-02-079-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,743,02,079,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-769-00-193-02.wav,08-769-00-193-02.wav,08-769-00-193-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,769,00,193,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-777-00-326-02.wav,08-777-00-326-02.wav,08-777-00-326-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,777,00,326,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-782-00-213-02.wav,08-782-00-213-02.wav,08-782-00-213-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,782,00,213,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-788-05-029-01.wav,08-788-05-029-01.wav,08-788-05-029-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,788,05,029,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-791-00-056-02.wav,08-791-00-056-02.wav,08-791-00-056-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,791,00,056,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-798-04-099-01.wav,08-798-04-099-01.wav,08-798-04-099-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,798,04,099,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-822-04-001-01.wav,08-822-04-001-01.wav,08-822-04-001-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,822,04,001,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-827-00-216-02.wav,08-827-00-216-02.wav,08-827-00-216-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,827,00,216,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-839-03-003-01.wav,08-839-03-003-01.wav,08-839-03-003-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,839,03,003,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-866-02-027-01.wav,08-866-02-027-01.wav,08-866-02-027-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,866,02,027,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-873-00-418-02.wav,08-873-00-418-02.wav,08-873-00-418-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,873,00,418,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-896-02-031-01.wav,08-896-02-031-01.wav,08-896-02-031-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,896,02,031,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-921-00-389-02.wav,08-921-00-389-02.wav,08-921-00-389-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,921,00,389,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-929-00-149-02.wav,08-929-00-149-02.wav,08-929-00-149-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,929,00,149,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-930-02-072-01.wav,08-930-02-072-01.wav,08-930-02-072-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,930,02,072,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\08-938-01-008-01.wav,08-938-01-008-01.wav,08-938-01-008-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,08,938,01,008,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-031-00-306-02.wav,09-031-00-306-02.wav,09-031-00-306-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,031,00,306,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-038-05-063-01.wav,09-038-05-063-01.wav,09-038-05-063-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,038,05,063,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-075-05-014-01.wav,09-075-05-014-01.wav,09-075-05-014-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,075,05,014,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-088-00-363-02.wav,09-088-00-363-02.wav,09-088-00-363-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,088,00,363,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-129-00-231-02.wav,09-129-00-231-02.wav,09-129-00-231-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,129,00,231,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-137-00-311-02.wav,09-137-00-311-02.wav,09-137-00-311-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,137,00,311,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-153-04-033-01.wav,09-153-04-033-01.wav,09-153-04-033-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,153,04,033,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-164-01-023-01.wav,09-164-01-023-01.wav,09-164-01-023-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,164,01,023,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-199-00-068-02.wav,09-199-00-068-02.wav,09-199-00-068-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,199,00,068,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-208-05-018-01.wav,09-208-05-018-01.wav,09-208-05-018-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,208,05,018,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-232-00-417-02.wav,09-232-00-417-02.wav,09-232-00-417-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,232,00,417,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-237-00-070-02.wav,09-237-00-070-02.wav,09-237-00-070-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,237,00,070,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-245-02-085-01.wav,09-245-02-085-01.wav,09-245-02-085-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,245,02,085,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-250-00-014-02.wav,09-250-00-014-02.wav,09-250-00-014-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,250,00,014,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-265-04-092-01.wav,09-265-04-092-01.wav,09-265-04-092-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,265,04,092,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-271-00-272-02.wav,09-271-00-272-02.wav,09-271-00-272-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,271,00,272,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-288-00-144-02.wav,09-288-00-144-02.wav,09-288-00-144-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,288,00,144,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-314-01-035-01.wav,09-314-01-035-01.wav,09-314-01-035-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,314,01,035,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-316-00-352-02.wav,09-316-00-352-02.wav,09-316-00-352-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,316,00,352,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-328-00-337-02.wav,09-328-00-337-02.wav,09-328-00-337-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,328,00,337,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-330-04-020-01.wav,09-330-04-020-01.wav,09-330-04-020-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,330,04,020,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-354-03-025-01.wav,09-354-03-025-01.wav,09-354-03-025-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,354,03,025,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-359-00-426-02.wav,09-359-00-426-02.wav,09-359-00-426-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,359,00,426,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-372-05-075-01.wav,09-372-05-075-01.wav,09-372-05-075-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,372,05,075,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-391-00-041-02.wav,09-391-00-041-02.wav,09-391-00-041-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,391,00,041,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-392-05-046-01.wav,09-392-05-046-01.wav,09-392-05-046-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,392,05,046,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-397-00-099-02.wav,09-397-00-099-02.wav,09-397-00-099-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,397,00,099,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-403-00-387-02.wav,09-403-00-387-02.wav,09-403-00-387-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,403,00,387,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-410-00-270-02.wav,09-410-00-270-02.wav,09-410-00-270-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,410,00,270,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-417-04-049-01.wav,09-417-04-049-01.wav,09-417-04-049-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,417,04,049,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-422-07-054-01.wav,09-422-07-054-01.wav,09-422-07-054-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,422,07,054,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-431-04-097-01.wav,09-431-04-097-01.wav,09-431-04-097-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,431,04,097,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-432-02-115-01.wav,09-432-02-115-01.wav,09-432-02-115-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,432,02,115,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-437-00-156-02.wav,09-437-00-156-02.wav,09-437-00-156-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,437,00,156,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-441-00-028-02.wav,09-441-00-028-02.wav,09-441-00-028-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,441,00,028,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\09-447-04-038-01.wav,09-447-04-038-01.wav,09-447-04-038-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,09,447,04,038,01,fall,48000,5,46800,0.075
